-0.037707694,-0.140012,0.00065494113,0.028630426,-0.0037266808,-0.04999093,0.020123601,0.024248114,0.016865795,-0.16182911,0.00684401,0.0882967,0.02036827,0.042767424,-0.18091495,-0.052148443,-0.16063373,-0.020630019,-0.12373099,0.083346896,0.100208566,-0.22389501,0.05524179,-0.0009863352,-0.040423878,-0.07378215,0.0124615235,-0.056210447,-0.16484632,-0.05490712,-0.09701755,-0.08732109,0.015974738,0.0024476908,-0.1221654,0.029511696,-0.16948329,0.012154741,-0.2062943,-0.007858612,0.065082416,-0.031175492,-0.059181906,0.010883158,-0.028242137,0.06660438,-0.009794407,-0.087489344,-0.084474094,0.026260043,-0.12566444,-0.114933506,-0.023504402,0.040113363,0.06428034,0.018941825,-0.03151409,0.05531962,-0.042529456,0.05876192,0.10650884,0.100499354,0.0352055,0.111781694,0.07342995,-0.010645318,-0.089994416,0.08539351,0.019924201,0.06323866,0.040382367,-0.030633539,0.041649025,-0.08409499,0.06265821,0.16348661,-0.0018130797,-0.015073368,-0.05498789,-0.030959181,-0.17659274,-0.113668434,-0.065496475,-0.026345128,-0.25396308,0.19315843,0.09129783,0.012097452,-0.11739136,-0.035197247,0.031868298,-0.11442828,0.046854213,-0.08424641,-0.07699734,0.030984376,-0.07117778,-0.059499815,0.117194004,0.037556183,0.012066849,-0.06559072,-0.023026578,-0.0251554,0.10448224,0.026427848,-0.08939999,0.19033098,-0.19157198,-0.14406744,-0.06426046,0.0001868272,0.029462198,-0.08500568,0.005219253,0.11853211,-0.07758113,0.07076039,0.08589162,0.11430811,-0.114408165,-0.00022642834,-0.14954792,0.030428646,0.0207746,0.11569111,-0.0936488,0.01917283
-0.031336892,-0.13017553,-0.018954348,0.009968421,0.0072823325,-0.04641435,0.020975431,0.038305737,0.015002039,-0.13962202,0.004814676,0.0896995,0.03272787,0.034858063,-0.18184893,-0.033057686,-0.13972904,-0.021824509,-0.1300586,0.085537,0.10052459,-0.2256025,0.06659083,0.020094503,-0.05008265,-0.08278274,0.032715797,-0.05265591,-0.14466181,-0.046959583,-0.100930266,-0.077580996,0.025127426,0.016519325,-0.14700451,0.016995503,-0.1681308,0.009817691,-0.20986103,0.0021206364,0.04957277,-0.046376936,-0.053637993,0.00308774,-0.013411023,0.065066315,-0.012626916,-0.071264684,-0.09536603,0.03381065,-0.110429235,-0.11616598,-0.026504686,0.02229821,0.049147587,0.029885437,-0.025960203,0.06481778,-0.041049715,0.06684126,0.10243458,0.104419306,0.03842107,0.098277725,0.06610502,-0.013269188,-0.11221674,0.09076935,-0.0014163358,0.055952627,0.014775495,-0.037489858,0.012519751,-0.08450112,0.06136431,0.16992459,0.02900693,-0.0024385606,-0.054350942,-0.03818248,-0.17786962,-0.12498384,-0.0691421,-0.022449648,-0.25005987,0.1940831,0.08310388,0.0052652843,-0.10617915,-0.023156362,0.027515173,-0.11818434,0.031087419,-0.06146992,-0.052684933,0.055545952,-0.07871837,-0.05423198,0.11585083,0.036765143,0.027570555,-0.079489864,-0.039289214,0.00032037633,0.09762215,0.020837866,-0.10719623,0.17772728,-0.18975805,-0.15993302,-0.06332431,0.019086288,0.04690086,-0.07817211,0.00767441,0.12309956,-0.07935078,0.082093135,0.0904586,0.14160351,-0.11469809,-0.003857095,-0.1539118,0.033315703,0.000195975,0.11819104,-0.11773069,-0.0042508794
-0.032517906,-0.1381172,-0.011721721,0.011700601,0.016775792,-0.05178314,0.034872502,0.04130648,0.035733894,-0.15296593,-0.0062764054,0.08972808,0.017342191,0.031551704,-0.18319687,-0.04536707,-0.15253492,-0.020149106,-0.14543298,0.08478734,0.09272862,-0.22072104,0.065165155,-0.0039555817,-0.058589257,-0.08939613,0.009155404,-0.04962238,-0.15644884,-0.06386609,-0.09565496,-0.07292201,0.016880872,0.011531952,-0.13616687,0.020700365,-0.16392322,0.01877116,-0.2165115,-0.0007457581,0.06552535,-0.028814884,-0.06430062,-0.0056408686,-0.020902319,0.06936526,-0.028942496,-0.073959626,-0.078351766,0.04253296,-0.13380033,-0.108415656,-0.033000894,0.030917985,0.05049536,0.017458953,-0.023177177,0.055699408,-0.056617312,0.07485847,0.10373439,0.10832202,0.03385996,0.10271797,0.06575577,-0.020018062,-0.105208024,0.09663213,0.009796731,0.06754867,0.03709575,-0.029012576,0.030848343,-0.06338239,0.051413946,0.17029123,0.015649429,-0.012836439,-0.057139926,-0.05630653,-0.18172394,-0.10849632,-0.07018774,-0.016012214,-0.24516524,0.19257833,0.08764266,0.020363234,-0.10833032,-0.029093655,0.041666523,-0.114993304,0.038245194,-0.082661085,-0.045875404,0.043118704,-0.07297292,-0.065184794,0.106552534,0.046230767,0.02077458,-0.08457088,-0.035461713,-0.013254777,0.10524667,0.018612234,-0.100867584,0.17771037,-0.18234728,-0.13979036,-0.062147923,0.010109495,0.041166697,-0.07471161,0.011518476,0.11665509,-0.06864438,0.07601916,0.09468072,0.13246115,-0.11141946,0.015502725,-0.14884935,0.04219038,0.0061620325,0.10346032,-0.10981236,0.0015280853
-0.13995008,0.0477746,-0.07167773,0.034978308,0.034033403,0.07301056,-0.011460909,-0.1327551,0.15040518,0.032512058,0.025637245,0.024874216,0.0144736385,-0.018459098,-0.035444707,0.029824745,-0.061484803,0.12053931,0.009443764,-0.030599378,0.11522818,-0.12326834,0.03200825,0.010423737,0.049321704,0.0030751154,-0.051275186,-0.18301521,0.039264817,0.08659206,0.20330901,0.06916392,0.11376884,-0.048588686,0.16187356,0.12852304,-0.010267804,0.052990176,-0.056187667,-0.15376873,0.01974306,-0.039204385,0.00656616,0.16461454,-0.0578791,-0.04367259,0.08688819,0.022414073,-0.03954684,-0.15944819,-0.11831344,-0.08146289,0.07803928,-0.12178147,0.05908663,0.17656463,-0.08597224,0.07431413,-0.06998889,-0.07084156,-0.13958019,-0.093336515,0.17588495,-0.11132709,0.25387436,-0.00510855,-0.06519367,-0.055346597,-0.10046037,0.14318602,-0.0013105335,-0.005091982,-0.09529067,-0.1749316,-0.064612806,-0.011564169,-0.04893154,0.07641716,-0.06603699,-0.09799062,-0.1342976,0.07316549,-0.107702956,0.017992701,-0.10085699,-0.06217352,0.006089672,0.024371766,-0.00046539065,0.03943375,0.03677782,-0.043922093,-0.037332274,-0.10095648,0.095135316,0.031713825,-0.08017277,0.111625195,0.012817532,0.07806007,0.04493627,-0.054584946,-0.046647724,-0.13440685,0.029492838,0.066318445,0.047696996,-0.1032145,0.07727421,0.01688744,-0.15114446,-0.02330645,-0.054337084,-0.085418634,0.1412758,0.029539756,-0.0072203563,-0.11807667,0.10038033,0.12183424,0.10884704,-0.063375264,-0.04025509,0.03179319,-0.029424427,0.103131734,0.06004715,0.0514193
-0.094092295,-0.03052968,0.048391275,0.14342484,0.04975744,-0.016957367,0.03818824,-0.13750266,-0.023901766,0.029186232,0.032988112,0.08289309,-0.035834458,0.04081131,0.026076091,0.003239183,1.2721918e-05,0.08445235,0.10924044,0.121408015,0.032235052,-0.081790425,-0.06545266,0.117068544,0.026142433,0.075248584,-0.13384487,-0.10351568,0.03994717,0.07503566,0.036668897,0.05268822,0.030002724,-0.052196782,0.12693946,0.18820524,-0.007501101,-0.018380838,-0.11638617,-0.17064315,0.055168066,0.041039385,0.061865345,0.066101335,-0.084129356,0.042580824,0.16631614,-0.011333735,-0.007862465,-0.09988164,-0.07181385,-0.109821,0.00052307604,-0.06028327,0.26039824,0.10919337,-0.16418007,0.08598442,-0.0040983437,0.017965961,-0.075721025,-0.036560554,0.10865167,-0.090815514,0.2428431,0.041399322,-0.018760331,-0.16424103,-0.07434832,0.089799844,0.027498145,0.07835301,0.038157575,-0.0015250562,-0.017903991,-0.0011887512,0.014846546,0.1687539,0.01777153,-0.1703335,-0.019697376,0.10412638,-0.11949601,-0.06875407,-0.030741876,-0.07373774,-0.00042513714,0.06089104,-0.008787,0.071580134,0.09710177,0.053328387,-0.002496054,-0.096972644,0.041694775,0.018153202,0.015737731,0.0297608,0.08709326,0.014013961,-0.029907137,0.025183752,0.027910948,-0.22700654,-0.07164905,0.15940055,0.083235204,-0.11491613,0.07318155,0.08053892,-0.07869067,-0.006822285,-0.0086792,-0.1356592,0.09317041,-0.022285413,0.113399304,-0.15815705,-0.05462847,0.031589042,0.013463505,-0.027828922,0.032341488,0.053617507,-0.08968908,0.19740543,0.120376356,0.007735032
-0.05022087,-0.19244586,-0.028616011,-0.061033323,0.10109104,-0.003406051,-0.011109693,0.0370523,-0.07030259,-0.058421545,-0.06074873,0.13094892,0.06717735,0.110911325,-0.10137274,0.013358762,-0.1011465,0.008684912,-0.1041072,0.07775496,0.054225598,-0.16547915,0.15188189,-0.07076078,-0.07606323,-0.023625733,0.0121165225,-0.024543526,-0.18061244,-0.08192088,-0.0849238,-0.0142669715,0.007274048,0.025196128,-0.13522352,0.05807018,-0.1719657,-0.0006419345,-0.16364829,0.033500448,0.04287939,0.019955337,-0.044225775,-0.020757122,-0.08634348,0.041193616,-0.037056234,-0.02810289,-0.03333568,0.08416026,-0.0343069,-0.16784266,-0.11255849,0.028307153,0.036917612,-0.005395709,0.014168173,0.09001545,-0.040259816,0.1260816,0.094988994,0.11090878,0.0026434269,0.07620536,0.13454452,-0.07340919,-0.17109382,0.1960046,-0.005544026,0.12770082,0.06323578,0.058868196,0.045744024,-0.06774645,-0.024129381,0.18224776,0.023469303,-0.03382675,-0.038387865,-0.108443365,-0.13233432,-0.11558136,-0.012566587,0.03714066,-0.2868465,0.07973876,0.12803443,0.06658151,-0.06735925,-0.036849402,-0.020339765,-0.067927495,0.03713243,-0.032441486,-0.030272307,0.07489699,-0.06985596,-0.01097691,0.0104693435,0.06966691,0.016366135,-0.06800772,-0.06698061,-0.0019284915,0.12978819,0.0017517777,-0.18421873,0.08727034,-0.14543454,-0.1148013,-0.09907724,0.023279723,0.072763294,0.0023210149,-0.0024975175,0.0876802,-0.0136504695,0.09532799,0.027835075,0.1692021,-0.065713055,-0.008954411,-0.10027877,-0.009271508,-0.024362339,0.075771704,-0.13913184,0.025865981
-0.04226799,-0.17088903,-0.043057036,-0.057841446,0.12952381,0.016986635,0.0075441166,0.022523845,-0.064667575,-0.0661515,-0.06601739,0.14626803,0.05973838,0.080235586,-0.10076678,0.042185333,-0.110061914,-0.0015192134,-0.11999248,0.073231265,0.06733708,-0.15732503,0.1588418,-0.07235134,-0.066725366,-0.016518492,-0.0018037289,-0.050521113,-0.15539669,-0.066833496,-0.07235857,0.03781516,-0.0037732995,0.044998106,-0.14478922,0.04556562,-0.15527083,0.0065442706,-0.1401193,0.04548105,0.07076495,0.012183654,-0.024998525,-0.024147907,-0.09410037,0.03788872,-0.010552787,-0.035265476,-0.036307037,0.08220709,-0.026644742,-0.16353394,-0.121446796,0.029084682,0.048329674,-0.0036732524,0.029455746,0.10681697,-0.053794764,0.13144064,0.07464724,0.09835544,0.020372871,0.049209666,0.14564498,-0.07615129,-0.17705385,0.18894738,-0.0103461,0.13964377,0.044956073,0.08677573,0.028508035,-0.031985674,-0.013976343,0.17595951,0.029253213,-0.024172748,-0.06351908,-0.10889356,-0.12113171,-0.08698699,0.000845472,0.04807775,-0.2839725,0.079849035,0.13746455,0.070053175,-0.0837028,-0.042946022,-0.0052187075,-0.07506533,0.003126156,-0.038269594,-0.017846577,0.08337913,-0.06659842,0.006728951,0.015573977,0.07589327,0.0014397155,-0.092000246,-0.06663481,0.045215737,0.113949046,-0.002575586,-0.2005506,0.11290269,-0.13608623,-0.11938489,-0.10116109,0.041908458,0.05585927,0.004489518,0.012473493,0.08295165,-0.01343232,0.084922574,0.036243875,0.1947554,-0.036626115,0.026294185,-0.08169266,-0.0017256781,-0.043771446,0.073980704,-0.14496592,0.023235822
-0.04321877,-0.17458345,-0.04400325,-0.072865464,0.11594956,0.021925388,0.010261752,0.047820598,-0.06382745,-0.044516396,-0.061836522,0.12745361,0.06959806,0.07488256,-0.10005457,0.016544309,-0.114479214,0.0115642445,-0.11745582,0.05945823,0.06319437,-0.15821144,0.14461997,-0.07519777,-0.077365614,-0.0359195,-0.003636924,-0.043362062,-0.15643445,-0.0766632,-0.06722067,-0.0060675316,-0.017879402,0.022455893,-0.1322657,0.046629135,-0.18034184,-0.018738614,-0.14585043,0.04805932,0.055584777,0.010221198,-0.058464702,-0.0042439057,-0.0889667,0.037806522,-0.041892964,-0.0147547545,-0.037326053,0.06917657,-0.0348049,-0.14875172,-0.124253206,0.008834637,0.01357885,-0.0016701868,0.018378228,0.102366306,-0.051247448,0.13723803,0.087416075,0.10829493,0.02200845,0.07186587,0.13001977,-0.09868301,-0.16742122,0.19735807,-0.00031687968,0.13205387,0.06524044,0.08363124,0.03346171,-0.06185068,-0.038928874,0.18297619,0.012498456,-0.021513786,-0.049606554,-0.100157894,-0.13163058,-0.108094424,-0.0041445275,0.058626812,-0.29010677,0.0868982,0.14392918,0.06283568,-0.07411108,-0.050842606,-0.014343985,-0.06687244,0.017333416,-0.03456304,-0.027377969,0.06300526,-0.06792886,-0.01772733,9.546158e-06,0.078266144,0.021945238,-0.072226144,-0.07207468,0.013207644,0.12339,-0.004957025,-0.18870477,0.10521011,-0.13616717,-0.10254431,-0.09051302,0.018160522,0.060244024,-0.00042181622,0.004984437,0.09822421,-0.022413576,0.09909952,0.034205504,0.1812721,-0.05734489,-0.009561205,-0.10385029,-0.0008493177,-0.03820705,0.07161995,-0.1600495,0.027347265
0.08129224,-0.0813376,0.08346995,0.042438745,-0.031124989,0.08739535,0.01208612,0.0660865,0.016198684,-0.009812233,0.06907857,-0.091361165,0.123970896,-0.04907164,0.07888386,0.089942284,-0.050556913,0.13482726,-0.10386905,0.038173243,0.19330476,-0.010750289,0.09343708,0.11287068,-0.0754039,-0.2027679,-0.124752656,-0.1663932,-0.07606041,0.05943753,0.00035912383,-0.021398881,-0.0046281163,0.1270544,0.0856124,0.032720573,0.07075427,-0.028129008,-0.0046810945,-0.012048253,-0.10157286,-0.060679726,-0.0047196485,-0.07303359,0.012054683,-0.16200967,0.0070697,0.04557797,0.0015886759,0.16286397,0.042270355,-0.21273342,-0.02168632,0.1188888,-0.015424655,0.0075046434,0.12860958,-0.12602879,0.020255707,0.0023334438,0.024960315,0.04308251,-0.091407984,-0.12737922,0.01648745,-0.05833911,-0.0013184604,-0.053367727,-0.052268356,-0.035240345,-0.064810134,0.0028016472,-0.055166677,-0.07261953,-0.08364797,-0.056704152,0.070730396,0.021753024,0.045983907,0.05588577,0.08342315,-0.11455274,-0.09514456,-0.029021278,-0.056327537,0.20673464,-0.05003217,-0.096793115,-0.04486048,0.07483289,0.0782663,-0.08133762,-0.01915436,-0.018406453,-0.12189475,0.08792133,-0.19470124,0.10067987,-0.039945815,0.12965825,0.16031528,-0.033408392,-0.058907088,-0.009091328,0.2512127,-0.03772165,0.026689287,-0.050851613,-0.028003382,0.055782367,-0.23523615,-0.027296335,0.06361695,-0.07028377,-0.017480355,0.14934222,0.13067846,0.09002371,-0.15461564,0.053803205,-0.016832935,-0.048686996,0.019964878,0.10566955,-0.029540243,-0.017460551,-0.0020183602,0.042724933
0.082546376,-0.10237998,0.06776958,0.017070448,-0.014596955,0.1185713,0.009690593,0.108792394,0.027170163,0.034196984,0.09335551,-0.06436795,0.13113174,-0.09045189,0.064124286,0.106768705,-0.06408672,0.12595518,-0.11920936,0.049800344,0.21016322,-0.020919943,0.07584485,0.118868075,-0.0843484,-0.16351967,-0.10534886,-0.16731451,-0.04656689,0.033394303,0.010213324,-0.022198213,-0.013054549,0.13399841,0.060898934,0.03994015,0.04171579,-0.039701093,0.011379331,-0.022818554,-0.09058072,-0.087906756,-0.031956173,-0.06095513,0.019640094,-0.21512175,-0.013915672,0.06845971,0.0036027527,0.15095542,0.042917594,-0.19317527,-0.059694488,0.09826361,-0.00635362,0.013157529,0.09841305,-0.11711365,-0.01729859,-0.00084399024,0.008475508,0.0043744007,-0.041878525,-0.11628816,0.0076903263,-0.06381334,-0.022070656,-0.023924697,-0.042919047,-0.026525375,-0.072770014,0.022226337,-0.07868194,-0.074026644,-0.0918906,-0.06495589,0.08961018,0.057712656,0.049138647,0.058731277,0.07772999,-0.11880993,-0.059612554,-0.015398719,-0.055943605,0.18824136,-0.010135056,-0.04022551,0.014315926,0.07555513,0.080845915,-0.08386202,-0.05438068,0.040234048,-0.117169656,0.08492936,-0.19535372,0.068926126,-0.059865218,0.12202928,0.18075399,-0.049877577,-0.09473593,-0.027833048,0.260907,-0.00746373,0.021040287,-0.076654576,-0.0084082745,0.034889378,-0.24179964,0.006075426,0.067407034,-0.055179916,0.037364155,0.14205232,0.123838566,0.095294334,-0.13858287,0.07180549,-0.005447331,-0.06649616,0.04740817,0.10165871,-0.037201222,0.00639761,0.015617219,0.049167447
